call_id,operator_id,client_id,timestamp_start,timestamp_end,wait_time,call_duration,status,call_type,reason,resolution,customer_satisfaction
260,16,24567,2025-01-01 17:49:17,2025-01-01 17:56:19,17,405,answered,inbound,contract,resolved,4
261,20,98421,2025-01-13 11:58:32,2025-01-13 11:59:53,69,12,answered,inbound,billing,resolved,4
262,8,58556,2025-01-15 08:05:04,2025-01-15 08:13:11,35,452,answered,outbound,other,unresolved,1
263,7,36606,2025-01-01 13:15:45,2025-01-01 13:16:17,19,13,answered,inbound,technical,resolved,4
264,3,92976,2025-01-24 12:02:34,2025-01-24 12:03:00,16,10,answered,outbound,other,unresolved,2
265,17,12260,2025-01-29 18:11:49,2025-01-29 18:12:41,12,40,abandoned,inbound,technical,unresolved,3
266,1,40267,2025-01-09 16:54:16,2025-01-09 16:54:44,0,28,answered,outbound,technical,resolved,5
267,16,68369,2025-01-17 11:27:49,2025-01-17 11:36:30,38,483,answered,inbound,billing,resolved,1
268,12,60060,2025-01-29 10:49:14,2025-01-29 10:50:28,24,50,answered,inbound,technical,resolved,2
269,19,26833,2025-01-01 10:06:09,2025-01-01 10:11:38,16,313,answered,inbound,billing,unresolved,2
270,14,13498,2025-01-09 17:40:39,2025-01-09 17:41:55,7,69,missed,outbound,technical,unresolved,1
271,6,75310,2025-01-06 08:15:23,2025-01-06 08:15:51,0,28,answered,inbound,other,resolved,4
272,6,56729,2025-01-24 19:56:09,2025-01-24 19:58:32,45,98,answered,outbound,technical,resolved,3
273,13,20518,2025-01-11 19:21:02,2025-01-11 19:22:38,78,18,missed,inbound,technical,unresolved,3
274,19,88037,2025-01-06 15:22:44,2025-01-06 15:25:47,17,166,answered,outbound,billing,unresolved,2
275,8,32254,2025-01-24 10:39:52,2025-01-24 10:40:54,31,31,answered,outbound,billing,unresolved,2
276,2,91438,2025-01-23 11:02:21,2025-01-23 11:05:25,36,148,abandoned,inbound,contract,unresolved,1
277,1,35545,2025-01-25 11:27:56,2025-01-25 11:28:55,11,48,answered,outbound,billing,resolved,5
278,15,13345,2025-01-03 13:43:36,2025-01-03 13:51:30,26,448,answered,outbound,other,resolved,4
279,1,90906,2025-01-25 13:17:19,2025-01-25 13:18:46,43,44,answered,inbound,contract,resolved,5
280,5,66366,2025-01-14 12:42:58,2025-01-14 12:46:14,83,113,answered,outbound,contract,resolved,5
281,16,56721,2025-01-09 08:11:56,2025-01-09 08:13:11,65,10,answered,inbound,contract,resolved,5
282,19,69829,2025-01-26 08:32:35,2025-01-26 08:34:19,81,23,answered,inbound,billing,unresolved,2
283,4,19642,2025-01-29 13:17:16,2025-01-29 13:21:37,230,31,answered,outbound,contract,resolved,4
284,3,93375,2025-01-12 11:23:21,2025-01-12 11:28:49,12,316,answered,outbound,billing,resolved,4
285,17,99217,2025-01-12 12:00:18,2025-01-12 12:04:04,51,175,answered,inbound,billing,resolved,3
286,17,74533,2025-01-30 14:14:45,2025-01-30 14:15:27,32,10,answered,inbound,technical,resolved,5
287,12,82571,2025-01-26 10:04:05,2025-01-26 10:05:15,35,35,answered,outbound,technical,unresolved,2
288,14,63382,2025-01-25 18:50:21,2025-01-25 18:56:39,13,365,abandoned,outbound,technical,unresolved,1
289,6,43299,2025-01-27 09:56:43,2025-01-27 09:59:03,75,65,answered,outbound,other,resolved,5
290,3,45035,2025-01-25 14:13:58,2025-01-25 14:15:42,62,42,answered,inbound,contract,resolved,1
291,9,33583,2025-01-09 11:15:57,2025-01-09 11:21:51,68,286,answered,inbound,billing,resolved,1
292,5,32105,2025-01-17 08:33:41,2025-01-17 08:39:03,232,90,answered,inbound,technical,resolved,3
293,17,91666,2025-01-30 18:34:33,2025-01-30 18:36:46,14,119,answered,inbound,technical,resolved,5
294,14,23736,2025-01-04 15:18:51,2025-01-04 15:24:57,147,219,answered,inbound,other,unresolved,1
295,3,52281,2025-01-18 08:55:22,2025-01-18 09:02:40,9,429,answered,inbound,contract,resolved,4
296,1,89351,2025-01-26 09:07:28,2025-01-26 09:11:06,3,215,abandoned,inbound,technical,unresolved,2
297,20,99932,2025-01-10 10:06:48,2025-01-10 10:08:18,0,90,answered,inbound,technical,unresolved,1
298,1,34312,2025-01-28 10:24:46,2025-01-28 10:34:55,10,599,answered,outbound,technical,resolved,4
299,3,87780,2025-01-04 08:42:37,2025-01-04 08:45:14,14,143,answered,inbound,billing,resolved,4
300,18,52668,2025-01-17 17:00:17,2025-01-17 17:07:29,14,418,answered,outbound,technical,unresolved,1
301,10,65652,2025-01-14 10:49:55,2025-01-14 10:58:14,106,393,answered,inbound,technical,resolved,5
302,3,21718,2025-01-22 08:21:00,2025-01-22 08:23:23,15,128,answered,inbound,technical,resolved,5
303,8,92320,2025-01-09 10:43:48,2025-01-09 10:45:13,43,42,answered,inbound,technical,resolved,2
304,14,53997,2025-01-17 09:28:05,2025-01-17 09:32:16,168,83,abandoned,outbound,technical,unresolved,3
305,18,41428,2025-01-01 14:26:11,2025-01-01 14:26:58,13,34,answered,inbound,technical,resolved,5
306,15,68822,2025-01-04 14:15:51,2025-01-04 14:18:50,148,31,answered,inbound,contract,resolved,2
307,2,36490,2025-01-11 11:19:25,2025-01-11 11:27:07,57,405,answered,outbound,billing,resolved,4
308,10,60209,2025-01-28 17:07:01,2025-01-28 17:08:34,66,27,answered,outbound,other,resolved,5
309,2,57351,2025-01-08 17:26:32,2025-01-08 17:38:08,33,663,answered,inbound,technical,unresolved,1
310,17,51001,2025-01-29 14:06:53,2025-01-29 14:08:51,60,58,answered,outbound,technical,resolved,4
311,8,55856,2025-01-14 11:20:48,2025-01-14 11:23:15,37,110,abandoned,outbound,billing,unresolved,3
312,1,26410,2025-01-02 17:22:33,2025-01-02 17:23:35,26,36,answered,inbound,technical,resolved,4
313,9,62685,2025-01-08 14:25:39,2025-01-08 14:28:20,77,84,answered,inbound,billing,resolved,3
314,11,45386,2025-01-20 08:54:16,2025-01-20 08:58:08,68,164,answered,outbound,technical,unresolved,3
315,16,84898,2025-01-07 16:36:14,2025-01-07 16:43:59,20,445,answered,inbound,technical,unresolved,1
316,7,99547,2025-01-02 18:31:29,2025-01-02 18:40:03,1,513,answered,outbound,technical,resolved,4
317,10,82578,2025-01-17 15:44:03,2025-01-17 15:45:57,104,10,answered,inbound,technical,resolved,3
318,3,35286,2025-01-24 09:45:31,2025-01-24 09:48:47,60,136,answered,outbound,technical,resolved,4
319,18,21391,2025-01-19 10:03:24,2025-01-19 10:05:08,78,26,abandoned,inbound,billing,unresolved,2
320,13,36999,2025-01-09 12:22:45,2025-01-09 12:23:13,0,28,answered,inbound,contract,unresolved,3
321,7,12018,2025-01-29 16:48:28,2025-01-29 16:54:59,82,309,answered,inbound,technical,resolved,5
322,4,22952,2025-01-02 13:47:50,2025-01-02 13:49:26,25,71,answered,inbound,other,unresolved,2
323,13,91776,2025-01-16 18:59:58,2025-01-16 19:14:05,96,751,answered,inbound,billing,resolved,4
324,20,96798,2025-01-14 14:04:57,2025-01-14 14:10:31,47,287,answered,outbound,technical,resolved,4
325,1,29282,2025-01-08 08:29:24,2025-01-08 08:32:08,22,142,abandoned,inbound,billing,unresolved,3
326,8,97995,2025-01-14 18:41:21,2025-01-14 18:41:36,5,10,answered,outbound,contract,resolved,5
327,14,64354,2025-01-12 12:39:27,2025-01-12 12:40:12,32,13,answered,outbound,billing,resolved,5
328,16,27942,2025-01-12 11:59:12,2025-01-12 12:02:48,49,167,answered,inbound,other,resolved,3
329,14,70938,2025-01-25 12:31:48,2025-01-25 12:38:50,93,329,answered,inbound,other,unresolved,2
330,12,11722,2025-01-24 16:20:36,2025-01-24 16:24:12,86,130,abandoned,inbound,technical,unresolved,2
331,19,46820,2025-01-06 16:36:01,2025-01-06 16:42:22,11,370,missed,outbound,billing,unresolved,1
332,15,77187,2025-01-03 18:09:34,2025-01-03 18:11:09,3,92,answered,inbound,billing,unresolved,3
333,2,97142,2025-01-09 15:47:53,2025-01-09 15:55:53,25,455,answered,inbound,billing,resolved,5
334,2,44546,2025-01-21 17:33:24,2025-01-21 17:40:13,12,397,answered,inbound,billing,resolved,5
335,19,75030,2025-01-10 15:31:45,2025-01-10 15:34:58,15,178,answered,inbound,technical,resolved,3
336,17,76219,2025-01-05 13:24:00,2025-01-05 13:31:35,44,411,answered,outbound,technical,resolved,5
337,20,28394,2025-01-13 11:20:40,2025-01-13 11:23:52,54,138,missed,inbound,technical,unresolved,1
338,10,68559,2025-01-16 19:20:52,2025-01-16 19:22:03,52,19,answered,outbound,contract,resolved,2
339,6,56705,2025-01-28 19:18:55,2025-01-28 19:24:04,67,242,answered,inbound,contract,unresolved,1
340,15,94502,2025-01-14 14:23:19,2025-01-14 14:26:25,1,185,abandoned,inbound,technical,unresolved,2
341,11,36469,2025-01-08 17:51:00,2025-01-08 17:56:38,134,204,answered,outbound,billing,resolved,4
342,5,84041,2025-01-20 12:57:14,2025-01-20 12:57:40,16,10,answered,inbound,other,resolved,4
343,1,71338,2025-01-08 19:09:05,2025-01-08 19:09:42,18,19,abandoned,inbound,billing,unresolved,1
344,8,15492,2025-01-15 18:09:20,2025-01-15 18:28:31,39,1112,answered,inbound,technical,resolved,4
345,12,26827,2025-01-19 11:21:37,2025-01-19 11:26:09,10,262,answered,outbound,contract,resolved,5
346,12,37492,2025-01-15 13:49:10,2025-01-15 13:51:48,45,113,answered,inbound,technical,unresolved,1
347,5,78802,2025-01-12 15:23:21,2025-01-12 15:26:52,12,199,answered,inbound,technical,unresolved,2
348,7,81445,2025-01-30 11:49:05,2025-01-30 11:55:15,48,322,answered,inbound,other,resolved,4
349,4,22869,2025-01-06 17:18:01,2025-01-06 17:26:21,68,432,answered,outbound,contract,unresolved,2
350,6,49782,2025-01-04 15:04:46,2025-01-04 15:12:10,92,352,answered,inbound,technical,resolved,3
351,13,31863,2025-01-03 19:20:08,2025-01-03 19:22:49,20,141,answered,inbound,technical,resolved,5
352,20,71987,2025-01-11 15:59:25,2025-01-11 16:07:44,65,434,answered,inbound,other,resolved,3
353,15,54055,2025-01-07 11:33:27,2025-01-07 11:38:32,25,280,answered,inbound,billing,resolved,4
354,3,83355,2025-01-25 10:53:54,2025-01-25 10:54:18,11,13,answered,inbound,other,resolved,4
355,8,39136,2025-01-12 10:18:34,2025-01-12 10:19:45,52,19,answered,inbound,contract,resolved,2
356,20,24837,2025-01-19 10:38:28,2025-01-19 10:42:38,13,237,answered,inbound,billing,resolved,4
357,16,85592,2025-01-14 12:35:37,2025-01-14 12:41:26,7,342,answered,inbound,other,unresolved,1
358,13,10715,2025-01-14 15:49:59,2025-01-14 15:51:49,5,105,answered,inbound,contract,resolved,3
359,18,27275,2025-01-15 10:49:29,2025-01-15 10:54:09,20,260,missed,outbound,contract,unresolved,2
360,10,30191,2025-01-15 14:11:49,2025-01-15 14:16:49,54,246,answered,inbound,billing,resolved,5
361,19,92420,2025-01-30 12:26:14,2025-01-30 12:29:16,67,115,answered,inbound,technical,resolved,3
362,17,70126,2025-01-26 16:39:39,2025-01-26 16:42:23,71,93,answered,outbound,other,resolved,5
363,19,61792,2025-01-03 19:46:45,2025-01-03 19:47:20,22,13,answered,inbound,contract,resolved,5
364,5,18894,2025-01-01 09:54:03,2025-01-01 10:05:49,1,705,abandoned,outbound,billing,unresolved,1
365,9,94253,2025-01-13 17:52:44,2025-01-13 17:53:32,7,41,answered,inbound,technical,resolved,2
366,12,94114,2025-01-01 18:49:08,2025-01-01 18:49:45,8,29,answered,inbound,billing,resolved,3
367,1,33321,2025-01-06 14:12:04,2025-01-06 14:12:47,28,15,answered,inbound,billing,resolved,3
368,1,34959,2025-01-25 17:04:21,2025-01-25 17:08:08,99,128,answered,outbound,technical,resolved,5
369,15,20515,2025-01-10 16:36:19,2025-01-10 16:36:36,5,12,answered,inbound,technical,unresolved,1
370,2,84613,2025-01-28 12:10:28,2025-01-28 12:16:47,1,378,answered,outbound,other,resolved,2
371,16,75196,2025-01-05 12:48:52,2025-01-05 12:49:32,0,40,abandoned,inbound,billing,unresolved,3
372,8,31443,2025-01-05 08:44:35,2025-01-05 08:53:35,92,448,answered,outbound,other,resolved,4
373,13,63550,2025-01-08 11:54:05,2025-01-08 12:01:05,69,351,abandoned,inbound,other,unresolved,1
374,1,85979,2025-01-15 12:47:08,2025-01-15 12:49:29,131,10,answered,inbound,technical,resolved,5
375,16,47208,2025-01-29 15:04:25,2025-01-29 15:07:47,48,154,answered,inbound,other,resolved,5
376,7,11783,2025-01-23 18:56:38,2025-01-23 18:57:51,37,36,answered,outbound,contract,resolved,4
377,5,88649,2025-01-03 17:26:15,2025-01-03 17:26:46,5,26,answered,inbound,billing,resolved,4
378,3,80921,2025-01-21 19:08:15,2025-01-21 19:10:59,34,130,answered,outbound,billing,resolved,4
379,12,16982,2025-01-09 15:28:53,2025-01-09 15:30:33,62,38,answered,inbound,billing,resolved,3
380,16,88943,2025-01-23 14:42:48,2025-01-23 14:45:57,81,108,answered,inbound,contract,resolved,5
381,19,25316,2025-01-24 13:54:30,2025-01-24 13:56:01,81,10,answered,outbound,technical,resolved,4
382,5,77966,2025-01-10 17:26:33,2025-01-10 17:28:41,14,114,answered,inbound,billing,unresolved,1
383,14,12936,2025-01-16 14:23:59,2025-01-16 14:24:40,8,33,answered,inbound,other,resolved,3
384,5,87400,2025-01-21 08:53:44,2025-01-21 08:54:12,6,22,answered,inbound,technical,resolved,5
385,15,84843,2025-01-19 12:24:54,2025-01-19 12:25:50,41,15,answered,inbound,billing,unresolved,1
386,17,16709,2025-01-08 13:40:50,2025-01-08 13:43:54,2,182,answered,inbound,technical,resolved,1
387,14,30707,2025-01-17 17:13:59,2025-01-17 17:15:32,81,12,abandoned,inbound,technical,unresolved,2
388,20,49384,2025-01-28 19:26:51,2025-01-28 19:30:33,65,157,answered,inbound,contract,resolved,3
389,5,45187,2025-01-24 13:38:40,2025-01-24 13:38:54,0,14,missed,outbound,technical,unresolved,3
390,12,76935,2025-01-18 14:59:35,2025-01-18 15:02:11,35,121,answered,inbound,billing,unresolved,2
391,16,52536,2025-01-23 15:27:49,2025-01-23 15:29:15,40,46,answered,outbound,contract,resolved,4
392,16,34188,2025-01-29 14:07:27,2025-01-29 14:09:28,94,27,answered,outbound,technical,resolved,2
393,7,24245,2025-01-01 18:41:36,2025-01-01 18:51:47,30,581,answered,inbound,billing,resolved,1
394,4,98907,2025-01-30 16:33:21,2025-01-30 16:34:40,2,77,answered,outbound,technical,unresolved,2
395,1,42286,2025-01-02 10:15:10,2025-01-02 10:17:06,46,70,answered,inbound,technical,resolved,1
396,5,97229,2025-01-14 13:04:35,2025-01-14 13:15:34,17,642,answered,outbound,technical,resolved,3
397,10,44303,2025-01-23 10:28:41,2025-01-23 10:33:21,28,252,answered,inbound,other,resolved,3
398,5,96673,2025-01-23 19:08:17,2025-01-23 19:11:10,10,163,missed,inbound,billing,unresolved,1
399,4,51049,2025-01-05 08:54:17,2025-01-05 08:56:14,78,39,answered,inbound,billing,resolved,2
400,2,90901,2025-01-27 12:00:31,2025-01-27 12:04:02,35,176,answered,inbound,other,resolved,4
401,20,66200,2025-01-14 18:45:13,2025-01-14 18:50:51,54,284,answered,inbound,other,resolved,3
402,10,88986,2025-01-01 11:54:38,2025-01-01 12:00:44,6,360,answered,inbound,other,resolved,4
403,19,79726,2025-01-24 19:44:24,2025-01-24 19:50:58,33,361,answered,outbound,other,resolved,5
404,1,52861,2025-01-15 11:33:57,2025-01-15 11:34:28,14,17,abandoned,inbound,contract,unresolved,3
405,5,53639,2025-01-28 19:12:13,2025-01-28 19:13:13,1,59,abandoned,inbound,contract,unresolved,3
406,13,33937,2025-01-29 17:02:24,2025-01-29 17:05:14,52,118,missed,inbound,billing,unresolved,1
407,4,69514,2025-01-27 15:15:37,2025-01-27 15:20:06,154,115,answered,inbound,billing,unresolved,1
408,16,82988,2025-01-11 10:57:23,2025-01-11 11:00:15,52,120,missed,inbound,technical,unresolved,2
409,16,13960,2025-01-29 09:10:19,2025-01-29 09:18:41,3,499,missed,inbound,other,unresolved,1
410,2,49602,2025-01-20 16:55:22,2025-01-20 16:57:32,39,91,answered,inbound,other,unresolved,2
411,17,20564,2025-01-04 14:48:26,2025-01-04 14:54:39,70,303,answered,inbound,billing,unresolved,2
412,20,75533,2025-01-24 15:24:24,2025-01-24 15:26:27,7,116,answered,outbound,billing,resolved,5
413,12,57510,2025-01-16 08:30:09,2025-01-16 08:34:29,158,102,answered,inbound,technical,unresolved,1
414,18,15091,2025-01-07 08:53:15,2025-01-07 09:02:32,39,518,answered,inbound,other,resolved,4
415,3,72335,2025-01-21 18:01:02,2025-01-21 18:04:45,160,63,abandoned,inbound,technical,unresolved,3
416,1,40519,2025-01-15 15:49:46,2025-01-15 15:51:29,39,64,answered,inbound,other,resolved,3
417,1,13710,2025-01-27 11:34:59,2025-01-27 11:41:17,44,334,missed,inbound,billing,unresolved,2
418,19,73564,2025-01-07 15:51:53,2025-01-07 15:54:36,57,106,answered,inbound,billing,resolved,5
419,11,69977,2025-01-19 14:07:06,2025-01-19 14:11:00,65,169,answered,outbound,technical,resolved,3
420,5,74975,2025-01-04 17:59:24,2025-01-04 18:01:00,84,12,abandoned,inbound,billing,unresolved,1
421,12,67614,2025-01-10 15:53:31,2025-01-10 15:56:39,55,133,missed,inbound,other,unresolved,3
422,3,17988,2025-01-18 17:54:08,2025-01-18 17:56:53,24,141,answered,outbound,technical,resolved,4
423,1,45754,2025-01-25 16:40:53,2025-01-25 16:44:01,11,177,answered,outbound,billing,resolved,3
424,1,33074,2025-01-16 08:15:29,2025-01-16 08:16:04,20,15,answered,outbound,technical,unresolved,1
425,8,31198,2025-01-06 12:06:12,2025-01-06 12:13:48,100,356,answered,outbound,technical,unresolved,3
426,10,86045,2025-01-08 08:09:51,2025-01-08 08:12:48,79,98,answered,inbound,technical,resolved,4
427,11,35180,2025-01-20 08:26:19,2025-01-20 08:27:39,17,63,abandoned,outbound,technical,unresolved,3
428,12,58068,2025-01-23 13:51:01,2025-01-23 13:53:57,22,154,abandoned,inbound,billing,unresolved,3
429,13,26560,2025-01-28 14:55:56,2025-01-28 14:58:30,13,141,answered,inbound,other,resolved,4
430,12,52674,2025-01-25 11:50:04,2025-01-25 11:51:19,38,37,answered,outbound,technical,resolved,5
431,14,75152,2025-01-22 19:31:28,2025-01-22 19:32:50,17,65,answered,outbound,technical,unresolved,3
432,2,48938,2025-01-08 10:30:12,2025-01-08 10:34:48,65,211,abandoned,inbound,contract,unresolved,3
433,19,45391,2025-01-06 12:54:13,2025-01-06 12:55:20,25,42,answered,inbound,billing,resolved,2
434,18,38731,2025-01-25 14:42:21,2025-01-25 14:44:24,9,114,answered,inbound,contract,unresolved,2
435,3,94698,2025-01-09 17:51:29,2025-01-09 17:58:04,23,372,answered,inbound,contract,resolved,4
436,17,35236,2025-01-17 15:53:37,2025-01-17 15:54:40,53,10,abandoned,outbound,technical,unresolved,2
437,8,47133,2025-01-30 12:25:42,2025-01-30 12:31:34,24,328,answered,inbound,contract,resolved,5
438,10,86915,2025-01-03 13:16:38,2025-01-03 13:23:11,33,360,abandoned,inbound,technical,unresolved,1
439,2,14340,2025-01-06 12:44:45,2025-01-06 12:50:12,98,229,answered,inbound,billing,resolved,4
440,19,80291,2025-01-19 15:12:51,2025-01-19 15:16:26,49,166,answered,inbound,contract,unresolved,2
441,9,58731,2025-01-09 16:04:42,2025-01-09 16:10:23,230,111,answered,inbound,billing,unresolved,2
442,7,67428,2025-01-07 13:43:43,2025-01-07 13:47:03,3,197,answered,inbound,contract,resolved,3
443,4,62822,2025-01-06 11:57:12,2025-01-06 12:03:02,55,295,answered,inbound,technical,resolved,5
444,18,51866,2025-01-12 15:12:42,2025-01-12 15:14:21,52,47,answered,outbound,technical,resolved,3
445,13,95441,2025-01-11 18:25:18,2025-01-11 18:32:34,4,432,answered,inbound,billing,resolved,2
446,11,93795,2025-01-21 08:00:12,2025-01-21 08:03:27,135,60,answered,inbound,technical,resolved,5
447,4,51813,2025-01-25 11:40:22,2025-01-25 11:41:46,74,10,answered,inbound,contract,resolved,4
448,4,76042,2025-01-26 15:42:40,2025-01-26 15:46:38,28,210,answered,inbound,other,resolved,4
449,10,84135,2025-01-17 14:39:29,2025-01-17 14:47:06,9,448,answered,inbound,billing,resolved,3
450,5,97310,2025-01-02 17:40:59,2025-01-02 17:47:10,8,363,abandoned,inbound,contract,unresolved,1
451,9,18715,2025-01-01 19:45:50,2025-01-01 19:46:33,5,38,answered,inbound,billing,unresolved,1
452,3,97533,2025-01-29 18:40:16,2025-01-29 18:49:32,8,548,missed,outbound,billing,unresolved,1
453,17,65902,2025-01-20 17:37:05,2025-01-20 17:47:15,103,507,answered,outbound,contract,resolved,5
454,3,24783,2025-01-30 11:09:09,2025-01-30 11:12:59,40,190,answered,outbound,technical,unresolved,2
455,16,99012,2025-01-26 17:16:52,2025-01-26 17:17:50,5,53,answered,outbound,technical,resolved,4
456,4,77933,2025-01-14 12:02:42,2025-01-14 12:06:00,101,97,answered,outbound,other,unresolved,1
457,18,50680,2025-01-19 11:50:45,2025-01-19 11:53:05,2,138,answered,outbound,billing,resolved,5
458,17,69179,2025-01-15 10:02:22,2025-01-15 10:04:57,21,134,answered,outbound,technical,unresolved,1
459,7,49970,2025-01-09 18:46:48,2025-01-09 18:50:17,54,155,answered,inbound,billing,resolved,4
460,5,83236,2025-01-24 17:43:48,2025-01-24 17:45:50,69,53,answered,inbound,billing,resolved,3
461,12,14718,2025-01-09 15:21:37,2025-01-09 15:23:29,74,38,answered,inbound,other,resolved,2
462,17,37111,2025-01-27 17:22:55,2025-01-27 17:35:52,116,661,answered,inbound,technical,resolved,4
463,13,48718,2025-01-29 14:30:28,2025-01-29 14:31:03,12,23,answered,outbound,other,resolved,3
464,3,85769,2025-01-01 17:46:45,2025-01-01 17:48:14,19,70,answered,inbound,technical,resolved,3
465,9,89707,2025-01-04 11:28:08,2025-01-04 11:39:21,40,633,abandoned,inbound,contract,unresolved,1
466,17,20726,2025-01-15 19:40:02,2025-01-15 19:45:15,83,230,answered,outbound,billing,resolved,4
